Species,circRNA name,circAltas ID,Postion,Strand,Host gene,Disease Name,Expression Pattern,PMID,miRNA
human,hsa_circRNA_400066,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",N/A,N/A,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=-"" target=""_blank"">-</a>",Gastric cancer,Downregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=28184940"" target=""_blank"">28184940</a>",N/A
human,hsa_circRNA_400071,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",N/A,N/A,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=-"" target=""_blank"">-</a>",Gastric cancer,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=28184940"" target=""_blank"">28184940</a>",N/A
human,hsa_circRNA_401977,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",N/A,N/A,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=N/A"" target=""_blank"">N/A</a>",Lung adenocarcinoma,Downregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=29241190"" target=""_blank"">29241190</a>",N/A
human,hsa_circRNA_404686,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",N/A,N/A,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=N/A"" target=""_blank"">N/A</a>",Repeated implantation failure,Downregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=29132137"" target=""_blank"">29132137</a>",N/A
human,hsa_circRNA_404833,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",N/A,N/A,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=N/A"" target=""_blank"">N/A</a>",Lung adenocarcinoma,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=29241190"" target=""_blank"">29241190</a>","hsa-miR-658,hsa-miR-494-3p,hsa-miR-675-5p,hsa-miR-604,hsa-miR-361-3p"
human,hsa_circRNA_406918,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",chr7,-,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF2BP3"" target=""_blank"">IGF2BP3</a>",Diabetic retinopathy,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=28817829"" target=""_blank"">28817829</a>",N/A
human,hsa_circRNA11806_28,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",N/A,N/A,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=N/A"" target=""_blank"">N/A</a>",Coronary artery disease and type2 Diabetes mellitus,N/A,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=28777011"" target=""_blank"">28777011</a>",N/A
human,hsa-circRNA_0046367,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",N/A,N/A,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=N/A"" target=""_blank"">N/A</a>",Hepatic steatosis,Downregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=29018509"" target=""_blank"">29018509</a>","miR-7234-5p,miR-324-3p,miR-33-3p,miR-541-5p,miR-7119-5p"
human,hsa-circRNA_2149,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",N/A,N/A,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=N/A"" target=""_blank"">N/A</a>",Nervous inflammatory diseases or immune disorders,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=23446348"" target=""_blank"">23446348</a>",N/A
human,hsa-circRNA11783-2,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",chr18:28650691|28672263,N/A,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=ENST00000251081"" target=""_blank"">ENST00000251081</a>",Coronary artery disease,Downregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=28777011"" target=""_blank"">28777011</a>",N/A
human,hsa-circRNA11783-2,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",chr18:28650691|28672263,N/A,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=ENST00000251081"" target=""_blank"">ENST00000251081</a>",Type2 diabetes mellitus,Downregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=28777011"" target=""_blank"">28777011</a>",N/A
human,hsa-circRNA11806-28,"<a href=""./circ_detail.php?ID=hsa-DYM_000030"">hsa-DYM_000030</a>",chr18:46904937|46906128,-,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=DYM"" target=""_blank"">DYM</a>",Coronary artery disease,Downregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=28777011"" target=""_blank"">28777011</a>",N/A
human,hsa-circRNA11806-28,"<a href=""./circ_detail.php?ID=hsa-DYM_000030"">hsa-DYM_000030</a>",chr18:46904937|46906128,-,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=DYM"" target=""_blank"">DYM</a>",Type2 diabetes mellitus,Downregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=28777011"" target=""_blank"">28777011</a>",N/A
human,hsa-circRNA5974-1,"<a href=""./circ_detail.php?ID=hsa-LIMCH1_000086"">hsa-LIMCH1_000086</a>",chr4:41553142|41553412,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=LIMCH1"" target=""_blank"">LIMCH1</a>",Coronary artery disease,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=28045105"" target=""_blank"">28045105</a>",N/A
human,hsa-circRNA5974-1,"<a href=""./circ_detail.php?ID=hsa-LIMCH1_000086"">hsa-LIMCH1_000086</a>",chr4:41553142|41553412,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=LINCH1"" target=""_blank"">LINCH1</a>",Gastric cancer,N/A,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=28045105"" target=""_blank"">28045105</a>",N/A
human,hsa-circRNA6510-1,"<a href=""./circ_detail.php?ID=hsa-CNOT8_000029"">hsa-CNOT8_000029</a>",chr5:154250221|154250382,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=CNOT8"" target=""_blank"">CNOT8</a>",Coronary artery disease,Downregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=28777011"" target=""_blank"">28777011</a>",N/A
human,hsa-circRNA6510-1,"<a href=""./circ_detail.php?ID=hsa-CNOT8_000029"">hsa-CNOT8_000029</a>",chr5:154250221|154250382,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=CNOT8"" target=""_blank"">CNOT8</a>",Type2 diabetes mellitus,Downregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=28777011"" target=""_blank"">28777011</a>",N/A
human,IQCK/hsa_circ_0038374,"<a href=""./circ_detail.php?ID=hsa-IQCK_000004"">hsa-IQCK_000004</a>",chr16:19741752|19745149,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=IQCK"" target=""_blank"">IQCK</a>",Multiple system atrophy,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=27470294"" target=""_blank"">27470294</a>",N/A
human,MAN1A2,"<a href=""./circ_detail.php?ID=hsa-MAN1A2_000052"">hsa-MAN1A2_000052</a>",chr1:117944807|117963271,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=MAN1A2"" target=""_blank"">MAN1A2</a>",Colon cancer,N/A,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=27892494"" target=""_blank"">27892494</a>",N/A
human,MAP4K3/hsa_circ_0054211,"<a href=""./circ_detail.php?ID=hsa-MAP4K3_000022"">hsa-MAP4K3_000022</a>",chr2:39559058|39564722,-,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=MAP4K3"" target=""_blank"">MAP4K3</a>",Multiple system atrophy,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=27470294"" target=""_blank"">27470294</a>",N/A
human,MCF7_circ_000595,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",chr14:102466325|102500789,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=DYNC1H1"" target=""_blank"">DYNC1H1</a>",Breast cancer,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=27829232"" target=""_blank"">27829232</a>",N/A
human,MCTP1/hsa_circ_0005540,"<a href=""./circ_detail.php?ID=hsa-MCTP1_000008"">hsa-MCTP1_000008</a>",chr5:94204038|94248681,-,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=MCTP1"" target=""_blank"">MCTP1</a>",Multiple system atrophy,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=27470294"" target=""_blank"">27470294</a>",N/A
human,mm9_circ_010056,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",chr7:66496336|66502587,N/A,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Ube3a"" target=""_blank"">Ube3a</a>",polarized macrophages,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=N/A"" target=""_blank"">N/A</a>",N/A
human,mm9_circ_013630,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",chr17:84785850|84797667,N/A,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Thada"" target=""_blank"">Thada</a>",polarized macrophages,Downregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=N/A"" target=""_blank"">N/A</a>",miR-657
human,NFATC3,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",chr16:68121987|68126610,N/A,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=NFATC3"" target=""_blank"">NFATC3</a>",Epithelial Ovarian carcinoma,N/A,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=27119352"" target=""_blank"">27119352</a>","hsa-miR-450b-5p,hsa-miR-205-3p,hsa-miR-103a-2-5p,hsa-miR-95-5p,hsa-miR-329-5p"
human,SPECC1a,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",chr17:20204333|20205912,N/A,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=SPECC1"" target=""_blank"">SPECC1</a>",Epithelial Ovarian carcinoma,N/A,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=27119352"" target=""_blank"">27119352</a>","miR-145,E2F5,BAG4,FMNL2"
human,Titin_circRNAs/cTtns/RBM20-dependent_TTN_circRNAs,"<a href=""./circ_detail.php?ID=hsa-SMARCA5_000036"">hsa-SMARCA5_000036</a>",chr4:144464662|144465125,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=SMARCA5"" target=""_blank"">SMARCA5</a>",Dilated cardiomyopathy,Downregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=27531932"" target=""_blank"">27531932</a>",N/A
mouse,CDR1as/ciRS-7/mmu_circ_0001878,"<a href=""./circ_detail.php?ID=mmu-intergenic_000100"">mmu-intergenic_000100</a>",chrX:58436422|58439349,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=CDR1"" target=""_blank"">CDR1</a>",Myocardial infarction,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=26998750"" target=""_blank"">26998750</a>","miR-7a,PARP,SP1"
mouse,CDR1as/ciRS-7/mmu_circ_0001878,"<a href=""./circ_detail.php?ID=mmu-intergenic_000100"">mmu-intergenic_000100</a>",chrX:58436422|58439349,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=CDR1"" target=""_blank"">CDR1</a>",Diabetes mellitus,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=26211738"" target=""_blank"">26211738</a>",N/A
mouse,chr18:12887129-12888626,"<a href=""./circ_detail.php?ID=mmu-Ttc39c_000003"">mmu-Ttc39c_000003</a>",chr18:12887129|12888626,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=OSBPL1A"" target=""_blank"">OSBPL1A</a>",Liver ischemia/reperfusion (I/R) injury,N/A,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=N/A"" target=""_blank"">N/A</a>",N/A
mouse,chr3:88805695-88811799,"<a href=""./circ_detail.php?ID= mmu-Ash1l_000014""> mmu-Ash1l_000014</a>",chr3:88805695|88811799,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Ash11"" target=""_blank"">Ash11</a>",Liver ischemia/reperfusion (I/R) injury,N/A,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=29775224"" target=""_blank"">29775224</a>",N/A
mouse,chr3:94743568-94744148,"<a href=""./circ_detail.php?ID=mmu-Selenbp1_000001"">mmu-Selenbp1_000001</a>",chr3:94743568|94744148,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Selenbp1"" target=""_blank"">Selenbp1</a>",Liver ischemia/reperfusion (I/R) injury,N/A,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=N/A"" target=""_blank"">N/A</a>",N/A
mouse,chr7:112740400-112743713,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",chr7:112740400|112743713,N/A,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=TEAD1"" target=""_blank"">TEAD1</a>",Liver ischemia/reperfusion(I/R)injury,N/A,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=29775224"" target=""_blank"">29775224</a>",mir-582-5p
mouse,chr9:24278218-24290173,"<a href=""./circ_detail.php?ID=mmu-Dpy19l1_000001"">mmu-Dpy19l1_000001</a>",chr9:24278218|24290173,-,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=NPSR1"" target=""_blank"">NPSR1</a>",Liver ischemia/reperfusion(I/R)injury,N/A,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=N/A"" target=""_blank"">N/A</a>",miR-9-5p
mouse,circDLGAP4/mmu_circ_0001098,"<a href=""./circ_detail.php?ID=mmu-Dlgap4_000001"">mmu-Dlgap4_000001</a>",chr2:156571570|156575092,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Dlgap4"" target=""_blank"">Dlgap4</a>",Acute ischemic stroke,Downregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=29114076"" target=""_blank"">29114076</a>",N/A
mouse,circHECTD1/mmu_circ_0000375/mm9_circ_002888,"<a href=""./circ_detail.php?ID=mmu-Hectd1_000008"">mmu-Hectd1_000008</a>",chr12:52860205|52862157,-,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Hectd1"" target=""_blank"">Hectd1</a>",Silicosis,Downregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=29540674"" target=""_blank"">29540674</a>",N/A
mouse,circRar1,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",chr1:75418457|75418970,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=N/A"" target=""_blank"">N/A</a>",Lead-induced neuronal cell apoptosis,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=27604105"" target=""_blank"">27604105</a>",N/A
mouse,circRNA_000203/has_circ_0000203,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",chr15:72144473|72176077,N/A,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Myo9a"" target=""_blank"">Myo9a</a>",Diabetic myocardial fibrosis,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=28079129"" target=""_blank"">28079129</a>",N/A
mouse,circRNA_002279/mm9_circ_002279,"<a href=""./circ_detail.php?ID=mmu-Zc3h12b_000002"">mmu-Zc3h12b_000002</a>",chrX:95898264|95899700,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Zc3h12b"" target=""_blank"">Zc3h12b</a>",Nonalcoholic steatohepatitis,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=27677588"" target=""_blank"">27677588</a>",N/A
mouse,circRNA_002581/mm9_circ_002581/mmu_circ_0001351,"<a href=""./circ_detail.php?ID=mmu-Apbb2_000005"">mmu-Apbb2_000005</a>",chr5:66362717|66365120,-,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Apbb2"" target=""_blank"">Apbb2</a>",Nonalcoholic steatohepatitis,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=27677588"" target=""_blank"">27677588</a>",N/A
mouse,circRNA_004772/mm9_circ_004772/mmu_circ_0000557,"<a href=""./circ_detail.php?ID=mmu-Enox1_000029"">mmu-Enox1_000029</a>",chr14:77365025|77380688,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Enox1"" target=""_blank"">Enox1</a>",Nonalcoholic steatohepatitis,Downregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=27677588"" target=""_blank"">27677588</a>",N/A
mouse,circRNA_007585/mm9_circ_007585/mmu_circ_0001046,"<a href=""./circ_detail.php?ID=mmu-Ambra1_000026"">mmu-Ambra1_000026</a>",chr2:91805023|91825352,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Ambra1"" target=""_blank"">Ambra1</a>",Nonalcoholic steatohepatitis,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=27677588"" target=""_blank"">27677588</a>",N/A
mouse,circRNA_008472/mm9_circ_008472,"<a href=""./circ_detail.php?ID=mmu-A330023F24Rik_000005"">mmu-A330023F24Rik_000005</a>",chr1:195018600|195024406,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=A330023F24Rik"" target=""_blank"">A330023F24Rik</a>",Nonalcoholic steatohepatitis,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=27677588"" target=""_blank"">27677588</a>",N/A
mouse,circRNA_010567/mm9_circ_010567,"<a href=""./circ_detail.php?ID=mmu-Zswim6_000005"">mmu-Zswim6_000005</a>",chr13:108528451|108538443,-,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Zswim6"" target=""_blank"">Zswim6</a>",Diabetic myocardial fibrosis,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=28412345"" target=""_blank"">28412345</a>","miR-200b,RhoA"
mouse,circRNA_012164/mmu_circ_0000443/mmu_circRNA_013447,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",chr13:23739382|23739448,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Hist1h1c"" target=""_blank"">Hist1h1c</a>",Nonalcoholic steatohepatitis,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=27677588"" target=""_blank"">27677588</a>",N/A
mouse,circRNA_Atp9b/circ_15898,"<a href=""./circ_detail.php?ID=mmu-Atp9b_000006"">mmu-Atp9b_000006</a>",chr18:80795290|80877373,-,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Atp9b"" target=""_blank"">Atp9b</a>",Osteoarthritis,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=29305974"" target=""_blank"">29305974</a>",N/A
mouse,circRNA-003424,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",N/A,N/A,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Dgkb"" target=""_blank"">Dgkb</a>",polarized macrophages,Downregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=28075448"" target=""_blank"">28075448</a>",N/A
mouse,CircSLC8A1-1,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",chr3:179113875|179137293,-,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Slc8a1"" target=""_blank"">Slc8a1</a>",Heart disease,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=28082450"" target=""_blank"">28082450</a>",N/A
mouse,circZC3H4/mmu_circ_0001544,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",chr7:17005506|17006856,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Zc3h4"" target=""_blank"">Zc3h4</a>",Silicosis,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=29401612"" target=""_blank"">29401612</a>",N/A
mouse,HRCR/mm9-circ-012559/mmu_circ_0000254/C2C12_circ_006140/,"<a href=""./circ_detail.php?ID=mmu-Pwwp2a_000005"">mmu-Pwwp2a_000005</a>",chr11:43518035|43518979,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Pwwp2a"" target=""_blank"">Pwwp2a</a>",Hypertrophic cardiomyopathy,Downregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=26802132"" target=""_blank"">26802132</a>",N/A
mouse,hsa_circ_0000284/circHIPK3,"<a href=""./circ_detail.php?ID=hsa-HIPK3_000064"">hsa-HIPK3_000064</a>",chr11:33307958|33309057,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=HIPK3"" target=""_blank"">HIPK3</a>",Pancreatic ductal adenocarcinoma,N/A,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=28236760"" target=""_blank"">28236760</a>",N/A
mouse,MFACR/mm9-circ-016597/mmu_circ_0000290,"<a href=""./circ_detail.php?ID=mmu-Smyd4_000001"">mmu-Smyd4_000001</a>",chr11:75203573|75204729,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Smyd4"" target=""_blank"">Smyd4</a>",Cardiovascular disease,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=288498369"" target=""_blank"">288498369</a>",N/A
mouse,mm9_circ_009056/mmu_circ_0000144,"<a href=""./circ_detail.php?ID=mmu-Utrn_000002"">mmu-Utrn_000002</a>",chr10:12156078|12175362,-,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=UTRN"" target=""_blank"">UTRN</a>",Osteogenesis,N/A,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=29709471"" target=""_blank"">29709471</a>",N/A
mouse,mmu_circ_0000254,"<a href=""./circ_detail.php?ID=mmu-Pwwp2a_000005"">mmu-Pwwp2a_000005</a>",chr11:43518035|43518979,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=PWWP2A"" target=""_blank"">PWWP2A</a>",Heart failure,N/A,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=28345158"" target=""_blank"">28345158</a>",N/A
mouse,mmu_circ_0001052/circHIPK3,"<a href=""./circ_detail.php?ID=mmu-Hipk3_000020"">mmu-Hipk3_000020</a>",chr2:104310905|104312004,-,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Hipk3"" target=""_blank"">Hipk3</a>",Diabetes mellitus,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=28860123"" target=""_blank"">28860123</a>",N/A
mouse,mmu_circRNA_001135,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",chr14,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Samd8"" target=""_blank"">Samd8</a>",Myocardial infarction induced heart failure,Downregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=27336675"" target=""_blank"">27336675</a>","hsa-miR-450b-5p,hsa-miR-205-3p,hsa-miR-95-5p,hsa-miR-329-5p,hsa-miR-19b-2-5p"
mouse,mmu_circRNA_002007,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",chr14,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Flnb"" target=""_blank"">Flnb</a>",Myocardial infarction induced heart failure,Downregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=27336675"" target=""_blank"">27336675</a>",N/A
mouse,mmu_circRNA_003540/mm9_circ_003540,"<a href=""./circ_detail.php?ID=mmu-Usp13_000001"">mmu-Usp13_000001</a>",chr3:32760692|32764888,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Usp13"" target=""_blank"">Usp13</a>",Alzheimer�s disease,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=29448241"" target=""_blank"">29448241</a>",N/A
mouse,mmu_circRNA_004768,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",chr19,+,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Ubxn1"" target=""_blank"">Ubxn1</a>",Myocardial infarction induced heart failure,Downregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=27336675"" target=""_blank"">27336675</a>","miR-143, Bcl-2"
mouse,mmu_circRNA_004775,"<a href=""./circ_detail.php?ID=N/A"">N/A</a>",chr2,-,"<a href=""http://www.genecards.org/cgi-bin/carddisp.pl?gene=Dennd1A"" target=""_blank"">Dennd1A</a>",Myocardial infarction induced heart failure,Upregulated,"<a href=""https://www.ncbi.nlm.nih.gov/pubmed/?term=27336675"" target=""_blank"">27336675</a>",N/A
